"ts","o","h","l","c","v"
"2024-01-15T09:00:00.0000000","2016.75","2018.25","2016.25","2017.25","0"
"2024-01-15T10:00:00.0000000","2016.8","2018.3","2016.3","2017.3","0"
"2024-01-15T11:00:00.0000000","2016.85","2018.35","2016.35","2017.35","0"
"2024-01-15T12:00:00.0000000","2016.9","2018.4","2016.4","2017.4","0"
"2024-01-15T13:00:00.0000000","2016.95","2018.45","2016.45","2017.45","0"
"2024-01-15T14:00:00.0000000","2017","2018.5","2016.5","2017.5","0"
"2024-01-15T15:00:00.0000000","2017.05","2018.55","2016.55","2017.55","0"
"2024-01-15T16:00:00.0000000","2017.1","2018.6","2016.6","2017.6","0"
"2024-01-15T17:00:00.0000000","2017.15","2018.65","2016.65","2017.65","0"
"2024-01-15T18:00:00.0000000","2017.2","2018.7","2016.7","2017.7","0"
"2024-01-15T19:00:00.0000000","2017.25","2018.75","2016.75","2017.75","0"
"2024-01-15T20:00:00.0000000","2017.3","2018.8","2016.8","2017.8","0"
"2024-01-15T21:00:00.0000000","2017.35","2018.85","2016.85","2017.85","0"
"2024-01-15T22:00:00.0000000","2017.4","2018.9","2016.9","2017.9","0"
"2024-01-15T23:00:00.0000000","2017.45","2018.95","2016.95","2017.95","0"
"2024-01-16T00:00:00.0000000","2017.5","2019","2017","2018","0"
"2024-01-16T01:00:00.0000000","2017.55","2019.05","2017.05","2018.05","0"
"2024-01-16T02:00:00.0000000","2017.6","2019.1","2017.1","2018.1","0"
"2024-01-16T03:00:00.0000000","2017.65","2019.15","2017.15","2018.15","0"
"2024-01-16T04:00:00.0000000","2017.7","2019.2","2017.2","2018.2","0"
"2024-01-16T05:00:00.0000000","2017.75","2019.25","2017.25","2018.25","0"
"2024-01-16T06:00:00.0000000","2017.8","2019.3","2017.3","2018.3","0"
"2024-01-16T07:00:00.0000000","2017.85","2019.35","2017.35","2018.35","0"
"2024-01-16T08:00:00.0000000","2017.9","2019.4","2017.4","2018.4","0"
"2024-01-16T09:00:00.0000000","2017.95","2019.45","2017.45","2018.45","0"
"2024-01-16T10:00:00.0000000","2018","2019.5","2017.5","2018.5","0"
"2024-01-16T11:00:00.0000000","2018.05","2019.55","2017.55","2018.55","0"
"2024-01-16T12:00:00.0000000","2018.1","2019.6","2017.6","2018.6","0"
"2024-01-16T13:00:00.0000000","2018.15","2019.65","2017.65","2018.65","0"
"2024-01-16T14:00:00.0000000","2018.2","2019.7","2017.7","2018.7","0"
"2024-01-16T15:00:00.0000000","2018.25","2019.75","2017.75","2018.75","0"
"2024-01-16T16:00:00.0000000","2018.3","2019.8","2017.8","2018.8","0"
"2024-01-16T17:00:00.0000000","2018.35","2019.85","2017.85","2018.85","0"
"2024-01-16T18:00:00.0000000","2018.4","2019.9","2017.9","2018.9","0"
"2024-01-16T19:00:00.0000000","2018.45","2019.95","2017.95","2018.95","0"
"2024-01-16T20:00:00.0000000","2018.5","2020","2018","2019","0"
"2024-01-16T21:00:00.0000000","2018.55","2020.05","2018.05","2019.05","0"
"2024-01-16T22:00:00.0000000","2018.6","2020.1","2018.1","2019.1","0"
"2024-01-16T23:00:00.0000000","2018.65","2020.15","2018.15","2019.15","0"
"2024-01-17T00:00:00.0000000","2018.7","2020.2","2018.2","2019.2","0"
"2024-01-17T01:00:00.0000000","2018.75","2020.25","2018.25","2019.25","0"
"2024-01-17T02:00:00.0000000","2018.8","2020.3","2018.3","2019.3","0"
"2024-01-17T03:00:00.0000000","2018.85","2020.35","2018.35","2019.35","0"
"2024-01-17T04:00:00.0000000","2018.9","2020.4","2018.4","2019.4","0"
"2024-01-17T05:00:00.0000000","2018.95","2020.45","2018.45","2019.45","0"
"2024-01-17T06:00:00.0000000","2019","2020.5","2018.5","2019.5","0"
"2024-01-17T07:00:00.0000000","2019.05","2020.55","2018.55","2019.55","0"
"2024-01-17T08:00:00.0000000","2019.1","2020.6","2018.6","2019.6","0"
"2024-01-17T09:00:00.0000000","2019.15","2020.65","2018.65","2019.65","0"
"2024-01-17T10:00:00.0000000","2019.2","2020.7","2018.7","2019.7","0"
"2024-01-17T11:00:00.0000000","2019.25","2020.75","2018.75","2019.75","0"
"2024-01-17T12:00:00.0000000","2019.3","2020.8","2018.8","2019.8","0"
"2024-01-17T13:00:00.0000000","2019.35","2020.85","2018.85","2019.85","0"
"2024-01-17T14:00:00.0000000","2019.4","2020.9","2018.9","2019.9","0"
"2024-01-17T15:00:00.0000000","2019.45","2020.95","2018.95","2019.95","0"
"2024-01-17T16:00:00.0000000","2019.5","2021","2019","2020","0"
"2024-01-17T17:00:00.0000000","2019.55","2021.05","2019.05","2020.05","0"
"2024-01-17T18:00:00.0000000","2019.6","2021.1","2019.1","2020.1","0"
"2024-01-17T19:00:00.0000000","2019.65","2021.15","2019.15","2020.15","0"
"2024-01-17T20:00:00.0000000","2019.7","2021.2","2019.2","2020.2","0"
"2024-01-17T21:00:00.0000000","2019.75","2021.25","2019.25","2020.25","0"
"2024-01-17T22:00:00.0000000","2019.8","2021.3","2019.3","2020.3","0"
"2024-01-17T23:00:00.0000000","2019.85","2021.35","2019.35","2020.35","0"
"2024-01-18T00:00:00.0000000","2019.9","2021.4","2019.4","2020.4","0"
"2024-01-18T01:00:00.0000000","2019.95","2021.45","2019.45","2020.45","0"
"2024-01-18T02:00:00.0000000","2020","2021.5","2019.5","2020.5","0"
"2024-01-18T03:00:00.0000000","2020.05","2021.55","2019.55","2020.55","0"
"2024-01-18T04:00:00.0000000","2020.1","2021.6","2019.6","2020.6","0"
"2024-01-18T05:00:00.0000000","2020.15","2021.65","2019.65","2020.65","0"
"2024-01-18T06:00:00.0000000","2020.2","2021.7","2019.7","2020.7","0"
"2024-01-18T07:00:00.0000000","2020.25","2021.75","2019.75","2020.75","0"
"2024-01-18T08:00:00.0000000","2020.3","2021.8","2019.8","2020.8","0"
"2024-01-18T09:00:00.0000000","2020.35","2021.85","2019.85","2020.85","0"
"2024-01-18T10:00:00.0000000","2020.4","2021.9","2019.9","2020.9","0"
"2024-01-18T11:00:00.0000000","2020.45","2021.95","2019.95","2020.95","0"
"2024-01-18T12:00:00.0000000","2020.5","2022","2020","2021","0"
"2024-01-18T13:00:00.0000000","2020.55","2022.05","2020.05","2021.05","0"
"2024-01-18T14:00:00.0000000","2020.6","2022.1","2020.1","2021.1","0"
"2024-01-18T15:00:00.0000000","2020.65","2022.15","2020.15","2021.15","0"
"2024-01-18T16:00:00.0000000","2020.7","2022.2","2020.2","2021.2","0"
"2024-01-18T17:00:00.0000000","2020.75","2022.25","2020.25","2021.25","0"
"2024-01-18T18:00:00.0000000","2020.8","2022.3","2020.3","2021.3","0"
"2024-01-18T19:00:00.0000000","2020.85","2022.35","2020.35","2021.35","0"
"2024-01-18T20:00:00.0000000","2020.9","2022.4","2020.4","2021.4","0"
"2024-01-18T21:00:00.0000000","2020.95","2022.45","2020.45","2021.45","0"
"2024-01-18T22:00:00.0000000","2021","2022.5","2020.5","2021.5","0"
"2024-01-18T23:00:00.0000000","2021.05","2022.55","2020.55","2021.55","0"
"2024-01-19T00:00:00.0000000","2021.1","2022.6","2020.6","2021.6","0"
"2024-01-19T01:00:00.0000000","2021.15","2022.65","2020.65","2021.65","0"
"2024-01-19T02:00:00.0000000","2021.2","2022.7","2020.7","2021.7","0"
"2024-01-19T03:00:00.0000000","2021.25","2022.75","2020.75","2021.75","0"
"2024-01-19T04:00:00.0000000","2021.3","2022.8","2020.8","2021.8","0"
"2024-01-19T05:00:00.0000000","2021.35","2022.85","2020.85","2021.85","0"
"2024-01-19T06:00:00.0000000","2021.4","2022.9","2020.9","2021.9","0"
"2024-01-19T07:00:00.0000000","2021.45","2022.95","2020.95","2021.95","0"
"2024-01-19T08:00:00.0000000","2021.5","2023","2021","2022","0"
"2024-01-19T09:00:00.0000000","2021.55","2023.05","2021.05","2022.05","0"
"2024-01-19T10:00:00.0000000","2021.6","2023.1","2021.1","2022.1","0"
"2024-01-19T11:00:00.0000000","2021.65","2023.15","2021.15","2022.15","0"
"2024-01-19T12:00:00.0000000","2021.7","2023.2","2021.2","2022.2","0"
"2024-01-19T13:00:00.0000000","2021.75","2023.25","2021.25","2022.25","0"
"2024-01-19T14:00:00.0000000","2021.8","2023.3","2021.3","2022.3","0"
"2024-01-19T15:00:00.0000000","2021.85","2023.35","2021.35","2022.35","0"
"2024-01-19T16:00:00.0000000","2021.9","2023.4","2021.4","2022.4","0"
"2024-01-19T17:00:00.0000000","2021.95","2023.45","2021.45","2022.45","0"
"2024-01-19T18:00:00.0000000","2022","2023.5","2021.5","2022.5","0"
"2024-01-19T19:00:00.0000000","2022.05","2023.55","2021.55","2022.55","0"
"2024-01-19T20:00:00.0000000","2022.1","2023.6","2021.6","2022.6","0"
"2024-01-19T21:00:00.0000000","2022.15","2023.65","2021.65","2022.65","0"
"2024-01-19T22:00:00.0000000","2022.2","2023.7","2021.7","2022.7","0"
"2024-01-19T23:00:00.0000000","2022.25","2023.75","2021.75","2022.75","0"
"2024-01-20T00:00:00.0000000","2022.3","2023.8","2021.8","2022.8","0"
"2024-01-20T01:00:00.0000000","2022.35","2023.85","2021.85","2022.85","0"
"2024-01-20T02:00:00.0000000","2022.4","2023.9","2021.9","2022.9","0"
"2024-01-20T03:00:00.0000000","2022.45","2023.95","2021.95","2022.95","0"
"2024-01-20T04:00:00.0000000","2022.5","2024","2022","2023","0"
"2024-01-20T05:00:00.0000000","2022.55","2024.05","2022.05","2023.05","0"
"2024-01-20T06:00:00.0000000","2022.6","2024.1","2022.1","2023.1","0"
"2024-01-20T07:00:00.0000000","2022.65","2024.15","2022.15","2023.15","0"
"2024-01-20T08:00:00.0000000","2022.7","2024.2","2022.2","2023.2","0"
"2024-01-20T09:00:00.0000000","2022.75","2024.25","2022.25","2023.25","0"
"2024-01-20T10:00:00.0000000","2022.8","2024.3","2022.3","2023.3","0"
"2024-01-20T11:00:00.0000000","2022.85","2024.35","2022.35","2023.35","0"
"2024-01-20T12:00:00.0000000","2022.9","2024.4","2022.4","2023.4","0"
"2024-01-20T13:00:00.0000000","2022.95","2024.45","2022.45","2023.45","0"
"2024-01-20T14:00:00.0000000","2023","2024.5","2022.5","2023.5","0"
"2024-01-20T15:00:00.0000000","2023.05","2024.55","2022.55","2023.55","0"
"2024-01-20T16:00:00.0000000","2023.1","2024.6","2022.6","2023.6","0"
"2024-01-20T17:00:00.0000000","2023.15","2024.65","2022.65","2023.65","0"
"2024-01-20T18:00:00.0000000","2023.2","2024.7","2022.7","2023.7","0"
"2024-01-20T19:00:00.0000000","2023.25","2024.75","2022.75","2023.75","0"
"2024-01-20T20:00:00.0000000","2023.3","2024.8","2022.8","2023.8","0"
"2024-01-20T21:00:00.0000000","2023.35","2024.85","2022.85","2023.85","0"
"2024-01-20T22:00:00.0000000","2023.4","2024.9","2022.9","2023.9","0"
"2024-01-20T23:00:00.0000000","2023.45","2024.95","2022.95","2023.95","0"
"2024-01-21T00:00:00.0000000","2023.5","2025","2023","2024","0"
"2024-01-21T01:00:00.0000000","2023.55","2025.05","2023.05","2024.05","0"
"2024-01-21T02:00:00.0000000","2023.6","2025.1","2023.1","2024.1","0"
"2024-01-21T03:00:00.0000000","2023.65","2025.15","2023.15","2024.15","0"
"2024-01-21T04:00:00.0000000","2023.7","2025.2","2023.2","2024.2","0"
"2024-01-21T05:00:00.0000000","2023.75","2025.25","2023.25","2024.25","0"
"2024-01-21T06:00:00.0000000","2023.8","2025.3","2023.3","2024.3","0"
"2024-01-21T07:00:00.0000000","2023.85","2025.35","2023.35","2024.35","0"
"2024-01-21T08:00:00.0000000","2023.9","2025.4","2023.4","2024.4","0"
"2024-01-21T09:00:00.0000000","2023.95","2025.45","2023.45","2024.45","0"
"2024-01-21T10:00:00.0000000","2024","2025.5","2023.5","2024.5","0"
"2024-01-21T11:00:00.0000000","2024.05","2025.55","2023.55","2024.55","0"
"2024-01-21T12:00:00.0000000","2024.1","2025.6","2023.6","2024.6","0"
"2024-01-21T13:00:00.0000000","2024.15","2025.65","2023.65","2024.65","0"
"2024-01-21T14:00:00.0000000","2024.2","2025.7","2023.7","2024.7","0"
"2024-01-21T15:00:00.0000000","2024.25","2025.75","2023.75","2024.75","0"
"2024-01-21T16:00:00.0000000","2024.3","2025.8","2023.8","2024.8","0"
"2024-01-21T17:00:00.0000000","2024.35","2025.85","2023.85","2024.85","0"
"2024-01-21T18:00:00.0000000","2024.4","2025.9","2023.9","2024.9","0"
"2024-01-21T19:00:00.0000000","2024.45","2025.95","2023.95","2024.95","0"
"2024-01-21T20:00:00.0000000","2024.5","2026","2024","2025","0"
